lat,long,city,state,country,suburb
19.795,-155.845,,,,
21.495,-158.082,,,,
21.481,-158.155,,,,
44.396,-112.108,,,,
43.623,-113.387,,,,
44.385,-115.55,,,,
38.925,-85.362,,,,
37.249,-89.378,,,,
48.676,-116.336,Bonners Ferry,Idaho,United States,
44.375,-114.567,,,,
42.35,-116.69,,,,
42.08,-114.485,,,,
44.23,-115.247,,,,
37.679,-89.003,,,,
44.504,-114.223,Challis,Idaho,United States,
43.8,-113.833,,,,
42.99,-113.16,,,,
44.326,-117.168,,,,
46.622,-116.218,,,,
42.365,-112.706,,,,
43.174,-115.152,,,,
41.533,-96.083,,,,
42.867,-111.217,,,,
37.436,-88.667,,,,
44.846,-114.026,,,,
46.1,-115.535,,,,
47.129,-115.875,,,,
43.62,-114.899,,,,
42.079,-112.183,,,,
44.168,-111.779,,,,
42.095,-113.896,,,,
42.537,-111.855,,,,
43.05,-111.379,,,,
39.0,-86.423,,,,
43.948,-114.756,,,,
42.417,-115.228,,,,
45.383,-114.167,,,,
44.417,-111.383,Island Park,Idaho,United States,
45.356,-113.893,,,,
44.5,-114.9,,,,
44.7,-113.35,,,,
47.108,-116.228,,,,
44.091,-115.881,,,,
45.379,-115.187,,,,
43.028,-115.87,,,,
43.65,-111.579,,,,
42.043,-113.153,,,,
46.07,-114.55,,,,
41.567,-93.258,,,,
43.79,-114.421,,,,
47.508,-115.946,Silverton,Idaho,United States,
43.601,-114.316,,,,
42.069,-115.786,,,,
42.894,-111.841,,,,
43.54,-111.201,,,,
46.5,-115.833,,,,
44.25,-116.18,,,,
45.638,-116.469,,,,
43.226,-113.574,,,,
46.983,-116.983,,,,
46.512,-114.688,,,,
48.575,-116.964,,,,
42.548,-113.259,,,,
45.712,-115.338,,,,
42.972,-114.063,,,,
48.942,-116.729,,,,
45.15,-113.933,West Salmon,Idaho,United States,
46.983,-116.633,,,,
44.944,-116.188,,,,
45.337,-114.468,,,,
45.633,-116.283,,,,
45.1,-116.737,,,,
42.018,-116.213,,,,
44.169,-114.926,,,,
44.904,-115.738,,,,
43.933,-115.917,,,,
38.125,-86.625,,,,
42.316,-114.303,,,,
42.829,-116.589,,,,
42.691,-115.195,,,,
44.848,-116.427,,,,
39.5,-74.5,Galloway Township,New Jersey,United States,
38.033,-113.517,,,,
39.309,-111.323,,,,
36.796,-85.38,Burkesville,Kentucky,United States,
37.526,-109.894,,,,
37.75,-82.633,,,,
37.141,-101.9,,,,
38.769,-84.602,,,,
37.267,-87.203,,,,
40.861,-109.102,,,,
37.592,-83.318,,,,
37.769,-83.633,,,,
36.776,-88.063,,,,
37.056,-84.615,Somerset,Kentucky,United States,
38.167,-98.5,,,,
38.435,-96.561,,,,
38.175,-83.408,,,,
36.604,-83.696,Middlesboro,Kentucky,United States,
37.392,-113.039,,,,
30.317,-89.933,Lacombe,Louisiana,United States,
32.804,-93.067,Homer,Louisiana,United States,
31.502,-92.462,Pollock,Louisiana,United States,
31.185,-92.631,,,,
31.9,-92.767,,,,
31.495,-93.198,,,,
38.771,-111.862,,,,
29.888,-93.404,,,,
31.017,-93.187,,,,
48.5,-95.87,,,,
44.687,-112.542,,,,
47.587,-108.869,,,,
38.067,-75.201,,,,
39.87,-92.521,,,,
36.943,-92.65,Ava,Missouri,United States,
43.893,-85.851,Pleasant Plains Township,Michigan,United States,
45.648,-106.501,,,,
48.67,-94.617,Baudette,Minnesota,United States,
48.633,-115.583,,,,
46.861,-94.726,,,,
47.503,-94.928,Bemidji,Minnesota,United States,
47.5,-112.9,,,,
32.355,-89.469,Forest,Mississippi,United States,
45.073,-107.889,,,,
38.417,-76.0,,,,
30.849,-89.034,,,,
48.872,-106.946,,,,
48.133,-114.717,,,,
45.055,-105.948,,,,
44.967,-113.217,,,,
46.401,-94.127,,,,
48.562,-113.013,,,,
44.802,-86.051,Empire Township,Michigan,United States,
47.017,-105.817,,,,
36.975,-91.018,,,,
31.411,-90.847,,,,
46.485,-104.066,,,,
41.975,-70.025,Truro,Massachusetts,United States,
37.181,-91.118,,,,
47.867,-115.625,,,,
39.634,-109.266,,,,
39.768,-93.485,,,,
38.348,-93.775,Clinton,Missouri,United States,
47.378,-94.615,Cass Lake,Minnesota,United States,
47.536,-113.717,,,,
31.95,-90.381,,,,
45.303,-93.101,Columbus,Minnesota,United States,
46.028,-114.055,,,,
45.584,-109.852,,,,
46.849,-95.846,Detroit Lakes,Minnesota,United States,
46.254,-86.714,Au Train Township,Michigan,United States,
36.627,-90.824,Doniphan,Missouri,United States,
48.356,-113.114,,,,
47.244,-108.358,,,,
47.779,-93.646,Bigfork,Minnesota,United States,
47.883,-91.867,Morse Township,Minnesota,United States,
45.35,-111.734,Ennis,Montana,United States,
48.9,-115.017,,,,
37.762,-90.0,,,,
47.946,-91.495,Fall Lake Township,Minnesota,United States,
45.458,-109.571,,,,
45.297,-106.161,,,,
48.304,-108.719,,,,
45.333,-110.217,,,,
45.33,-112.913,,,,
46.222,-112.229,,,,
46.329,-111.588,,,,
46.193,-113.92,,,,
47.868,-112.668,,,,
34.09,-88.865,,,,
30.615,-89.413,,,,
44.668,-111.101,West Yellowstone,Montana,United States,
46.719,-112.002,,,,
45.645,-114.628,,,,
47.392,-92.835,Hibbing,Minnesota,United States,
47.038,-93.604,,,,
47.616,-114.669,,,,
48.385,-114.058,Hungry Horse,Montana,United States,
47.63,-91.408,Stony River Township,Minnesota,United States,
47.24,-95.19,,,,
47.767,-114.235,,,,
48.442,-93.05,Kabetogama,Minnesota,United States,
47.798,-107.023,,,,
46.312,-105.022,,,,
48.383,-115.567,Libby,Montana,United States,
45.57,-107.436,,,,
46.751,-109.023,,,,
47.814,-109.017,,,,
46.968,-112.635,,,,
46.038,-114.262,,,,
45.951,-94.344,,,,
48.389,-93.564,Littlefork,Minnesota,United States,
47.703,-108.479,,,,
31.211,-89.922,,,,
44.377,-68.261,Bar Harbor,Maine,United States,
48.12,-92.159,Slim Lake,Minnesota,United States,
48.49,-104.476,,,,
44.676,-84.128,Mentor Township,Michigan,United States,
46.85,-114.05,Missoula,Montana,United States,Orchard Homes
46.42,-92.801,Moose Lake Township,Minnesota,United States,
45.114,-67.282,,,,
45.89,-93.27,Mora,Minnesota,United States,
37.071,-93.897,,,,
47.071,-114.402,,,,
48.019,-92.857,,,,
47.27,-114.916,,,,
46.317,-113.3,,,,
46.777,-104.58,,,,
47.45,-114.867,,,,
47.041,-113.979,,,,
48.782,-114.28,,,,
48.127,-105.073,,,,
46.835,-110.718,,,,
45.338,-108.491,,,,
46.25,-84.583,Rudyard Township,Michigan,United States,
43.347,-70.548,Wells,Maine,United States,
44.683,-111.833,,,,
48.255,-109.784,Rocky Boy's Agency,Montana,United States,
48.85,-95.7,,,,
46.844,-92.462,Brevator Township,Minnesota,United States,
30.453,-88.662,Gautier,Mississippi,United States,
48.1,-90.9,West Cook,Minnesota,United States,
47.183,-113.447,,,,
46.24,-85.943,Germfask Township,Michigan,United States,
45.532,-93.75,Blue Hill Township,Minnesota,United States,
37.501,-91.259,,,,
46.439,-114.227,,,,
46.458,-85.627,Columbus Township,Michigan,United States,
45.451,-111.219,,,,
47.562,-107.529,,,,
46.513,-114.091,Stevensville,Montana,United States,
46.854,-113.394,,,,
48.738,-113.43,,,,
47.311,-115.11,,,,
48.539,-114.559,Olney,Montana,United States,
38.234,-91.15,,,,
44.903,-68.64,Bradley,Maine,United States,
47.581,-115.285,,,,
45.157,-109.361,,,,
45.935,-113.738,,,,
48.467,-115.917,,,,
39.799,-112.272,,,,
46.269,-89.17,Watersmeet Township,Michigan,United States,
31.524,-88.889,,,,
47.912,-89.155,Eagle Harbor Township,Michigan,United States,
45.818,-114.263,,,,
48.511,-113.994,West Glacier,Montana,United States,
45.883,-112.15,,,,
45.271,-110.543,,,,
34.62,-89.314,,,,
45.783,-112.933,,,,
45.313,-107.172,,,,
46.534,-110.885,White Sulphur Springs,Montana,United States,
48.917,-115.657,,,,
45.167,-111.351,Big Sky,Montana,United States,
47.922,-108.553,,,,
42.425,-103.736,,,,
39.737,-115.518,,,,
41.685,-116.764,,,,
47.267,-98.867,,,,
39.503,-117.081,Austin,Nevada,United States,
34.533,-77.722,,,,
41.911,-119.939,,,,
40.558,-116.758,,,,
41.898,-100.311,,,,
35.521,-76.931,Washington,North Carolina,United States,
40.502,-119.122,,,,
40.582,-119.79,,,,
35.769,-82.192,,,,
36.386,-79.292,,,,
41.92,-119.495,,,,
38.904,-114.814,,,,
39.757,-114.166,,,,
35.333,-83.817,,,,
39.833,-116.492,,,,
39.381,-116.175,,,,
40.46,-115.85,,,,
34.783,-76.867,Newport,North Carolina,United States,
48.968,-104.002,,,,
38.759,-115.413,,,,
38.283,-114.758,,,,
39.264,-118.943,,,,
39.301,-117.584,,,,
47.985,-98.908,St. Michael,North Dakota,United States,St. Michael District
41.492,-119.117,,,,
39.672,-119.77,Spanish Springs,Nevada,United States,
35.967,-79.092,,,,
35.542,-76.223,,,,
35.14,-79.064,,,,
38.936,-119.652,,,,
41.006,-119.568,,,,
39.382,-119.815,Reno,Nevada,United States,
42.1,-77.1,City of Corning,New York,United States,Town of Erwin
36.018,-76.892,,,,
35.756,-82.044,,,,
35.213,-82.59,,,,
48.528,-98.624,,,,
35.084,-83.218,,,,
34.825,-77.322,,,,
37.921,-114.16,,,,
48.37,-100.43,,,,
35.317,-82.2,,,,
41.082,-119.777,,,,
37.251,-114.708,,,,
42.724,-102.971,,,,
36.267,-115.6,,,,
35.792,-80.312,Lexington,North Carolina,United States,
39.244,-119.881,,,,
41.539,-116.218,,,,
48.633,-102.4,,,,
37.855,-109.839,,,,
39.023,-114.272,,,,
41.456,-117.633,,,,
36.031,-115.517,,,,
35.379,-80.992,,,,
34.048,-78.29,,,,
35.817,-81.937,,,,
35.097,-77.111,New Bern,North Carolina,United States,
40.652,-111.052,,,,
38.304,-116.192,,,,
35.747,-76.511,,,,
34.96,-79.69,,,,
39.983,-117.317,,,,
36.228,-81.298,,,,
36.135,-115.427,,,,
41.643,-114.438,,,,
40.173,-115.486,,,,
35.429,-81.939,,,,
43.008,-73.651,Town of Stillwater,New York,United States,
43.8,-73.7,,,,
46.546,-103.518,,,,
41.817,-103.7,Gering,Nebraska,United States,
42.7,-75.5,Town of Sherburne,New York,United States,
46.466,-97.316,,,,
40.394,-117.625,,,,
34.612,-77.488,Marine Corps Base Camp Lejeune,North Carolina,United States,
40.593,-114.203,,,,
40.44,-114.811,,,,
41.518,-115.393,,,,
41.5,-73.9,Congers,New York,United States,
34.003,-77.958,,,,
41.802,-118.451,,,,
34.683,-78.582,,,,
35.04,-84.06,,,,
35.367,-79.867,Troy,North Carolina,United States,
42.484,-100.523,,,,
47.78,-103.287,,,,
35.167,-83.403,Franklin,North Carolina,United States,
34.336,-78.729,,,,
43.981,-71.141,Conway,New Hampshire,United States,
42.552,-124.058,,,,
43.925,-119.594,,,,
44.04,-118.416,,,,
44.03,-120.4,,,,
43.556,-118.404,,,,
42.255,-118.979,,,,
44.03,-121.568,,,,
42.7,-124.033,,,,
43.523,-121.813,,,,
44.67,-117.934,,,,
44.593,-119.278,,,,
44.606,-120.683,,,,
44.722,-122.003,,,,
34.05,-94.737,Broken Bow,Oklahoma,United States,
44.323,-119.767,,,,
43.561,-120.249,,,,
44.284,-122.849,,,,
43.036,-122.655,,,,
42.12,-122.563,,,,
43.5,-121.05,,,,
42.631,-121.56,,,,
42.778,-123.729,,,,
44.349,-123.885,,,,
44.971,-118.93,,,,
45.212,-123.772,,,,
42.577,-121.894,,,,
39.386,-82.985,,,,
43.321,-122.107,,,,
44.35,-120.13,,,,
44.316,-121.606,,,,
44.167,-118.467,,,,
43.833,-118.95,,,,
43.958,-124.12,,,,
45.369,-122.331,Eagle Creek,Oregon,United States,
44.758,-117.971,,,,
45.927,-117.588,,,,
43.468,-122.218,,,,
42.598,-123.103,,,,
44.294,-119.033,,,,
43.681,-122.302,,,,
44.418,-123.325,,,,
42.472,-119.178,,,,
44.814,-117.729,,,,
43.425,-120.842,,,,
42.974,-119.246,,,,
43.416,-122.577,,,,
42.206,-121.139,,,,
43.928,-123.89,,,,
42.626,-117.395,,,,
45.319,-116.868,,,,
44.45,-121.13,,,,
44.966,-121.491,,,,
43.906,-123.379,,,,
44.941,-122.4,,,,
42.976,-121.422,,,,
42.104,-123.685,Cave Junction,Oregon,United States,
45.114,-118.404,,,,
44.666,-118.921,,,,
43.901,-117.986,,,,
34.756,-94.983,,,,
45.553,-118.012,,,,
43.93,-121.33,,,,
42.708,-118.51,,,,
45.51,-121.903,,,,
42.495,-123.397,,,,
44.628,-121.615,,,,
45.583,-121.583,,,,
46.023,-123.271,,,,
42.86,-118.671,,,,
44.517,-117.283,,,,
42.937,-122.435,,,,
45.03,-121.628,,,,
43.639,-123.326,,,,
44.926,-121.194,,,,
45.038,-120.531,,,,
42.454,-123.615,,,,
43.583,-117.233,,,,
42.106,-122.278,,,,
45.322,-120.925,,,,
44.233,-121.983,,,,
42.826,-118.936,,,,
45.355,-117.704,,,,
45.459,-121.446,,,,
42.29,-123.23,,,,
42.217,-124.033,,,,
44.925,-123.469,,,,
45.028,-121.921,,,,
43.536,-117.835,,,,
42.123,-124.301,,,,
43.101,-118.498,,,,
45.682,-117.206,,,,
42.548,-119.656,,,,
43.764,-121.717,,,,
45.217,-123.536,,,,
43.51,-119.292,,,,
44.044,-120.666,,,,
42.408,-122.191,,,,
45.591,-123.476,,,,
43.002,-123.78,,,,
42.859,-123.378,,,,
44.462,-120.294,,,,
44.908,-117.375,,,,
42.067,-123.017,,,,
42.189,-120.846,,,,
43.673,-122.656,,,,
42.232,-120.246,,,,
45.457,-123.803,Tillamook,Oregon,United States,
43.243,-121.358,,,,
43.24,-122.4,,,,
44.111,-122.575,,,,
41.753,-111.281,,,,
44.049,-121.4,,,,
45.071,-119.49,,,,
45.917,-119.567,,,,
44.252,-123.464,,,,
43.34,-119.881,,,,
45.241,-121.453,,,,
45.109,-122.195,,,,
45.61,-121.33,,,,
34.774,-98.746,,,,
44.332,-123.716,,,,
44.592,-122.428,,,,
44.526,-118.323,,,,
39.275,-82.385,,,,
42.685,-122.39,,,,
41.486,-79.102,Jenks Township,Pennsylvania,United States,
40.431,-111.75,Cedar Hills,Utah,United States,
40.118,-111.275,,,,
41.35,-71.65,,,,
41.61,-113.591,,,,
39.714,-109.446,,,,
34.812,-83.125,,,,
43.979,-103.425,,,,
45.057,-101.477,,,,
34.662,-80.274,,,,
43.75,-103.633,,,,
43.561,-103.491,,,,
39.35,-112.0,,,,
44.115,-100.301,,,,
38.632,-112.061,Central Valley,Utah,United States,
43.318,-101.144,Parmelee,South Dakota,United States,
43.875,-103.458,,,,
44.192,-103.51,,,,
43.29,-102.271,,,,
43.882,-102.204,,,,
43.426,-103.759,,,,
32.1,-81.083,,,,
33.362,-81.684,,,,
33.211,-81.591,,,,
34.633,-81.6,,,,
33.16,-79.831,,,,
29.669,-94.438,,,,
28.25,-96.75,,,,
32.221,-95.766,Athens,Texas,United States,
29.662,-96.26,,,,
30.986,-101.158,,,,
30.174,-97.256,Circle D-KC Estates,Texas,United States,
30.566,-98.039,,,,
36.475,-84.654,,,,
30.262,-98.629,,,,
35.682,-85.273,,,,
29.142,-95.292,,,,
36.065,-87.283,,,,
32.658,-94.116,,,,
36.066,-88.169,,,,
33.741,-95.922,,,,
35.667,-101.567,,,,
35.62,-83.207,,,,
29.267,-103.3,,,,
36.369,-83.899,,,,
33.619,-95.167,,,,
30.311,-95.087,Cleveland,Texas,United States,
31.506,-99.659,,,,
36.28,-84.275,,,,
31.052,-98.5,,,,
30.236,-95.483,Conroe,Texas,United States,
35.918,-84.997,Crossville,Tennessee,United States,
30.105,-94.931,Dayton,Texas,United States,
37.2,-112.025,,,,
26.555,-99.136,,,,
28.367,-98.117,,,,
32.702,-94.945,Gilmer,Texas,United States,
33.035,-96.164,,,,
31.925,-104.825,,,,
36.257,-83.277,Morristown,Tennessee,United States,
32.15,-94.8,Henderson,Texas,United States,
32.5,-99.617,,,,
30.45,-95.4,,,,
35.624,-83.808,,,,
30.433,-93.883,,,,
26.228,-97.348,,,,
36.541,-86.003,,,,
33.173,-97.376,,,,
35.382,-86.766,,,,
29.908,-96.86,La Grange,Texas,United States,
26.535,-98.086,,,,
33.0,-94.8,,,,
26.084,-98.137,,,,
31.313,-94.826,Lufkin,Texas,United States,
34.133,-100.417,,,,
30.736,-99.186,,,,
28.123,-96.802,,,,
29.7,-94.117,,,,
35.521,-84.793,Decatur,Tennessee,United States,
35.321,-87.458,,,,
32.0,-102.0,,,,
33.414,-99.401,,,,
37.817,-112.117,,,,
31.742,-95.572,Palestine,Texas,United States,
29.317,-103.2,,,,
31.894,-104.798,,,,
32.85,-98.55,,,,
35.13,-85.428,,,,
31.395,-95.136,,,,
28.865,-95.568,,,,
31.28,-93.839,,,,
35.155,-88.322,,,,
30.54,-94.341,,,,
33.374,-94.046,Texarkana,Texas,United States,
39.35,-113.385,,,,
28.846,-96.922,,,,
35.84,-84.331,,,,
30.75,-94.4,,,,
39.468,-109.284,,,,
37.986,-79.759,,,,
36.683,-75.933,Virginia Beach,Virginia,United States,
37.522,-80.08,,,,
44.543,-72.529,Elmore,Vermont,United States,
40.099,-112.427,Vernon,Utah,United States,
44.508,-73.116,Essex,Vermont,United States,
38.833,-78.4,,,,
36.613,-76.554,Suffolk,Virginia,United States,
37.25,-77.25,,,,
44.77,-71.702,,,,
43.333,-73.033,Danby,Vermont,United States,
37.832,-81.068,,,,
36.968,-82.56,,,,
46.35,-123.1,,,,
48.743,-119.622,,,,
46.273,-117.495,,,,
42.437,-108.941,,,,
45.15,-89.15,Antigo,Wisconsin,United States,
44.698,-91.134,Town of Bridge Creek,Wisconsin,United States,
46.4,-91.5,Town of Barnes,Wisconsin,United States,
44.597,-104.428,,,,
44.15,-111.047,,,,
47.414,-124.103,,,,
44.941,-107.709,,,,
44.3,-90.835,Black River Falls,Wisconsin,United States,
48.535,-118.689,,,,
43.84,-110.371,,,,
44.785,-107.535,,,,
48.018,-120.234,,,,
42.346,-107.553,,,,
45.917,-122.167,,,,
46.308,-122.905,,,,
42.713,-106.346,Casper Mountain,Wyoming,United States,
48.98,-117.675,,,,
46.881,-119.324,,,,
47.917,-123.117,,,,
41.271,-107.582,,,,
44.85,-109.611,,,,
43.1,-90.0,Town of Arena,Wisconsin,United States,
48.802,-117.61,,,,
44.582,-104.719,,,,
48.116,-120.103,,,,
41.968,-105.519,,,,
47.62,-119.898,,,,
45.944,-121.986,,,,
47.733,-120.533,,,,
44.486,-109.896,,,,
44.467,-105.846,,,,
48.158,-124.315,,,,
46.352,-122.606,,,,
47.674,-120.211,Entiat,Washington,United States,
47.038,-117.947,,,,
42.415,-105.361,,,,
48.403,-121.79,,,,
48.617,-120.108,,,,
48.298,-117.404,,,,
47.454,-121.666,,,,
46.14,-90.0,Town of Mercer,Wisconsin,United States,
48.2,-121.5,,,,
48.181,-118.464,,,,
45.992,-121.083,,,,
47.156,-121.611,,,,
44.11,-103.98,,,,
44.21,-103.79,,,,
44.49,-104.41,,,,
42.44,-105.86,,,,
42.28,-105.58,,,,
41.23,-105.38,,,,
40.4,-105.85,,,,
40.2,-105.6,,,,
40.81,-105.77,,,,
40.03,-105.58,,,,
40.41,-105.82,,,,
40.58,-105.63,,,,
40.23,-105.92,,,,
40.21,-105.57,,,,
40.51,-105.77,,,,
40.89,-105.66,,,,
40.53,-105.89,,,,
40.31,-105.64,,,,
40.43,-105.73,,,,
39.94,-105.59,,,,
40.04,-105.54,,,,
40.14,-105.59,Allenspark,Colorado,United States,
40.04,-105.75,,,,
39.67,-105.9,,,,
39.65,-105.87,,,,
39.8,-105.78,,,,
39.76,-105.91,,,,
39.57,-105.8,,,,
39.66,-105.59,,,,
39.44,-105.91,,,,
39.87,-105.87,,,,
38.88,-105.07,,,,
38.29,-105.85,,,,
37.21,-105.2,,,,
37.33,-105.07,,,,
37.35,-105.23,,,,
37.97,-105.54,,,,
37.21,-105.12,,,,
37.85,-105.44,,,,
37.61,-105.37,,,,
36.13,-105.53,,,,
36.7,-105.34,Red River,New Mexico,United States,
36.41,-105.33,,,,
36.58,-105.46,,,,
36.99,-105.26,,,,
36.19,-105.56,,,,
36.47,-105.19,,,,
36.79,-105.24,,,,
36.07,-105.63,,,,
35.7,-105.81,,,,
35.78,-105.54,,,,
35.77,-105.78,,,,
33.4,-105.79,,,,
44.26,-106.98,,,,
42.73,-106.32,Casper Mountain,Wyoming,United States,
42.57,-106.09,,,,
41.16,-106.93,,,,
41.15,-106.97,,,,
41.36,-106.23,,,,
41.33,-106.5,,,,
41.33,-106.38,,,,
41.0,-106.91,,,,
41.46,-106.28,,,,
41.24,-106.23,,,,
41.07,-106.94,,,,
41.06,-106.71,,,,
41.38,-106.35,,,,
40.53,-106.78,,,,
40.39,-106.6,,,,
40.35,-106.09,,,,
40.08,-106.67,,,,
40.35,-106.38,,,,
40.37,-106.74,,,,
40.88,-106.05,,,,
40.85,-106.97,,,,
40.23,-106.6,,,,
40.79,-106.6,,,,
40.71,-106.01,,,,
40.4,-105.96,,,,
40.54,-106.68,,,,
40.82,-106.75,,,,
39.36,-106.06,,,,
39.08,-106.61,,,,
39.3,-106.61,,,,
39.38,-106.2,,,,
39.29,-106.55,,,,
39.8,-106.03,,,,
39.72,-106.16,,,,
39.3,-106.11,Alma,Colorado,United States,
39.49,-106.17,,,,
39.86,-106.42,,,,
39.32,-106.61,,,,
39.62,-106.38,,,,
39.09,-106.54,,,,
39.03,-106.08,,,,
39.6,-106.54,,,,
39.6,-106.51,,,,
39.26,-106.63,,,,
38.82,-106.59,,,,
38.49,-106.34,,,,
38.7,-106.37,,,,
38.16,-106.6,,,,
38.89,-106.95,,,,
38.29,-106.37,,,,
38.99,-106.75,,,,
37.49,-106.84,,,,
37.48,-106.8,,,,
37.47,-106.54,,,,
37.02,-106.45,,,,
37.38,-106.55,,,,
37.97,-106.56,,,,
36.96,-106.66,,,,
36.51,-106.32,,,,
36.72,-106.26,Tierra Amarilla,New Mexico,United States,
36.86,-106.23,,,,
36.03,-106.81,,,,
35.92,-106.39,,,,
36.0,-106.83,,,,
44.35,-107.01,,,,
44.16,-107.13,,,,
44.72,-107.4,,,,
44.68,-107.58,,,,
44.8,-107.84,,,,
44.5,-107.43,,,,
44.58,-107.2,,,,
44.79,-107.53,,,,
44.57,-107.3,,,,
44.4,-107.06,,,,
44.81,-107.41,,,,
44.54,-107.18,,,,
43.89,-107.06,,,,
43.63,-107.18,,,,
43.47,-107.24,,,,
41.11,-107.17,,,,
41.05,-107.27,,,,
41.3,-107.15,,,,
41.4,-107.26,,,,
40.06,-107.01,,,,
40.17,-107.06,,,,
40.11,-107.29,,,,
39.08,-107.14,,,,
39.88,-107.6,,,,
39.05,-107.87,,,,
39.13,-107.29,,,,
39.02,-107.05,,,,
39.76,-107.36,,,,
40.0,-107.24,,,,
39.09,-107.63,,,,
37.65,-107.81,,,,
37.7,-107.78,,,,
37.75,-107.69,,,,
37.85,-107.73,,,,
37.72,-107.26,,,,
37.62,-107.03,,,,
37.93,-107.68,,,,
37.8,-107.92,,,,
37.99,-107.2,,,,
37.49,-107.51,,,,
37.71,-107.51,,,,
37.89,-107.71,,,,
37.48,-107.63,,,,
37.66,-107.8,,,,
37.52,-107.32,,,,
37.88,-107.36,,,,
33.01,-107.87,,,,
33.36,-107.83,,,,
43.66,-109.01,,,,
42.57,-108.84,,,,
42.7,-108.9,,,,
42.59,-108.9,,,,
39.06,-108.06,,,,
38.42,-108.38,,,,
37.43,-108.17,,,,
37.5,-108.11,,,,
37.79,-108.02,,,,
37.89,-108.2,,,,
37.65,-108.01,,,,
37.44,-108.02,,,,
37.79,-108.18,,,,
36.18,-108.95,,,,
35.23,-108.27,,,,
33.74,-108.95,,,,
33.37,-108.71,,,,
32.92,-108.15,,,,
48.17,-109.65,,,,
46.79,-109.51,,,,
45.06,-109.94,,,,
45.05,-109.91,,,,
45.19,-109.35,,,,
45.24,-109.46,,,,
44.03,-109.18,,,,
44.73,-109.91,,,,
44.8,-109.66,,,,
44.3,-109.24,,,,
44.94,-109.57,,,,
44.65,-109.78,,,,
44.38,-109.79,,,,
43.7,-109.67,,,,
43.5,-109.75,,,,
43.93,-109.82,,,,
43.67,-109.38,,,,
43.11,-109.95,,,,
43.01,-109.76,,,,
43.86,-109.32,,,,
43.28,-109.45,,,,
43.03,-109.17,,,,
43.38,-109.88,,,,
42.87,-109.09,,,,
42.58,-109.09,,,,
42.65,-109.26,,,,
42.71,-109.41,,,,
40.72,-109.54,,,,
40.61,-109.89,,,,
40.91,-109.96,,,,
40.74,-109.67,,,,
39.31,-109.53,,,,
38.48,-109.29,,,,
38.48,-109.27,,,,
37.87,-109.45,,,,
37.81,-109.49,,,,
36.33,-109.06,,,,
33.98,-109.5,,,,
33.92,-109.46,,,,
33.9,-109.16,Alpine,Arizona,United States,
33.69,-109.22,,,,
33.8,-109.15,,,,
33.65,-109.31,,,,
33.76,-109.48,,,,
46.11,-110.47,,,,
46.78,-110.62,,,,
46.09,-110.43,,,,
46.79,-110.68,,,,
46.67,-110.33,,,,
46.91,-110.85,,,,
46.93,-110.9,,,,
46.48,-110.71,,,,
45.01,-110.01,,,,
45.87,-110.93,,,,
45.22,-110.24,,,,
45.5,-110.97,,,,
45.4,-110.96,,,,
45.42,-110.09,,,,
45.27,-110.25,,,,
45.89,-110.94,,,,
45.5,-110.08,,,,
44.72,-110.51,,,,
44.48,-110.16,,,,
44.37,-110.58,,,,
44.21,-110.67,,,,
44.13,-110.67,,,,
44.13,-110.83,,,,
44.15,-110.22,,,,
44.46,-110.14,,,,
43.95,-110.45,,,,
43.75,-110.06,,,,
43.25,-110.02,,,,
43.17,-110.14,,,,
43.13,-110.2,,,,
43.39,-110.13,,,,
43.52,-110.91,Wilson,Wyoming,United States,
43.34,-110.43,,,,
43.78,-110.93,,,,
42.96,-110.61,,,,
42.51,-110.91,,,,
42.27,-110.81,,,,
